month,product_line,channel,region,policy_count,gross_written_premium,renewal_count,renewal_premium,average_ticket_size,notes
2025-09,Motor (Two-Wheeler),Direct/Online,East,1219,4120439.42,901,3193963.91,3380.18,
2025-09,Motor (Two-Wheeler),Direct/Online,North,2428,5678266.48,1674,3824119.08,2338.66,
2025-09,Motor (Two-Wheeler),Direct/Online,South,2130,6254319.0,1550,4526728.5,2936.3,
2025-09,Motor (Two-Wheeler),Direct/Online,West,1839,5862014.79,1244,3883879.96,3187.61,
2025-09,Motor (Two-Wheeler),PoSP,East,487,1582053.59,410,1268212.0,3248.57,
2025-09,Motor (Two-Wheeler),PoSP,North,803,1346542.67,574,968544.64,1676.89,
2025-09,Motor (Two-Wheeler),PoSP,South,751,1479605.18,516,1026164.04,1970.18,
2025-09,Motor (Two-Wheeler),PoSP,West,652,1556154.48,482,1111819.76,2386.74,
2025-09,SME/Commercial,Agent,East,58,5760785.04,42,4289845.98,99323.88,
2025-09,SME/Commercial,Agent,North,100,16582090.0,88,14971247.28,165820.9,
2025-09,SME/Commercial,Agent,South,90,1630117.8,65,1231635.6,18112.42,
2025-09,SME/Commercial,Agent,West,80,12220923.2,58,9191608.0,152761.54,
2025-09,SME/Commercial,Bancassurance,East,41,6262138.69,25,3702025.0,152735.09,
2025-09,SME/Commercial,Bancassurance,North,76,8590009.44,62,6940468.48,113026.44,
2025-09,SME/Commercial,Bancassurance,South,61,8448690.93,43,5873254.33,138503.13,
2025-09,SME/Commercial,Bancassurance,West,56,4695787.6,48,4134653.28,83853.35,
2025-09,SME/Commercial,Broker,East,37,5884809.3,32,5339356.8,159048.9,
2025-09,SME/Commercial,Broker,North,62,3317828.94,45,2453274.0,53513.37,
2025-09,SME/Commercial,Broker,South,57,2059187.13,34,1190637.84,36126.09,
2025-09,SME/Commercial,Broker,West,43,4372527.67,36,3636016.56,101686.69,
2025-09,SME/Commercial,Direct/Online,East,58,1203581.2,45,965164.05,20751.4,
2025-09,SME/Commercial,Direct/Online,North,111,3290018.91,88,2729556.72,29639.81,
2025-09,SME/Commercial,Direct/Online,South,100,8794453.0,79,7233397.21,87944.53,
2025-09,SME/Commercial,Direct/Online,West,85,5093194.9,67,4015758.23,59919.94,
2025-09,SME/Commercial,PoSP,East,22,2821633.76,14,1830070.2,128256.08,
2025-09,SME/Commercial,PoSP,North,39,877909.11,26,596895.78,22510.49,
2025-09,SME/Commercial,PoSP,South,36,2202280.2,28,1685981.08,61174.45,
2025-09,SME/Commercial,PoSP,West,30,1566782.4,27,1410322.32,52226.08,
2025-09,Travel,Agent,East,380,1179664.4,302,950200.72,3104.38,
2025-09,Travel,Agent,North,575,970398.75,447,781651.02,1687.65,
2025-09,Travel,Agent,South,593,1705948.33,398,1139267.04,2876.81,
2025-09,Travel,Agent,West,528,1402241.28,332,840165.84,2655.76,
2025-09,Travel,Bancassurance,East,260,149793.8,212,125618.48,576.13,
2025-09,Travel,Bancassurance,North,497,1110089.26,348,783000.0,2233.58,
2025-09,Travel,Bancassurance,South,497,804419.35,435,675750.75,1618.55,
2025-09,Travel,Bancassurance,West,359,304557.65,263,218923.83,848.35,
2025-09,Travel,Broker,East,240,306256.8,208,276417.44,1276.07,
2025-09,Travel,Broker,North,398,998585.98,261,651732.66,2509.01,
2025-09,Travel,Broker,South,433,1282723.53,305,881892.25,2962.41,
2025-09,Travel,Broker,West,359,438848.78,216,251890.56,1222.42,
2025-09,Travel,Direct/Online,East,423,862987.68,326,684489.16,2040.16,
2025-09,Travel,Direct/Online,North,727,1780975.52,552,1327112.88,2449.76,
2025-09,Travel,Direct/Online,South,650,707070.0,473,495514.8,1087.8,
2025-09,Travel,Direct/Online,West,572,1900470.0,424,1429948.48,3322.5,
2025-09,Travel,PoSP,East,147,465347.61,113,367425.15,3165.63,
2025-09,Travel,PoSP,North,274,209620.96,228,167231.16,765.04,
2025-09,Travel,PoSP,South,289,732591.88,222,583666.86,2534.92,
2025-09,Travel,PoSP,West,220,451330.0,173,369765.01,2051.5,
2025-10,Crop,Agent,East,33,669650.85,27,573125.22,20292.45,
2025-10,Crop,Agent,North,70,1263860.5,57,1023024.03,18055.15,
2025-10,Crop,Agent,South,69,1382287.35,61,1265940.32,20033.15,
2025-10,Crop,Agent,West,47,1031526.86,32,688613.44,21947.38,
2025-10,Crop,Bancassurance,East,23,206069.65,15,131318.55,8959.55,
2025-10,Crop,Bancassurance,North,54,571398.3,45,474759.0,10581.45,
2025-10,Crop,Bancassurance,South,46,273677.46,29,172024.23,5949.51,
2025-10,Crop,Bancassurance,West,42,702718.38,32,533173.76,16731.39,
2025-10,Crop,Broker,East,26,436738.9,18,298403.46,16797.65,
2025-10,Crop,Broker,North,45,997421.4,31,711882.76,22164.92,
2025-10,Crop,Broker,South,43,613069.49,40,545608.8,14257.43,
2025-10,Crop,Broker,West,38,351203.6,33,296546.25,9242.2,
2025-10,Crop,Direct/Online,East,43,850876.26,31,634714.46,19787.82,
2025-10,Crop,Direct/Online,North,73,896826.9,58,733912.86,12285.3,
2025-10,Crop,Direct/Online,South,66,475015.86,48,339260.64,7197.21,
2025-10,Crop,Direct/Online,West,65,902758.35,56,742070.0,13888.59,
2025-10,Crop,PoSP,East,18,91676.34,16,79230.4,5093.13,
2025-10,Crop,PoSP,North,27,292020.39,23,247118.67,10815.57,
2025-10,Crop,PoSP,South,25,133081.75,18,92548.98,5323.27,
2025-10,Crop,PoSP,West,24,398063.04,18,296155.08,16585.96,
2025-10,Health (Group),Agent,East,82,5955595.22,53,3717599.14,72629.21,
2025-10,Health (Group),Agent,North,128,7841338.88,105,6750067.8,61260.46,
2025-10,Health (Group),Agent,South,116,5194845.4,96,4359799.68,44783.15,
2025-10,Health (Group),Agent,West,111,10268111.61,79,7510308.01,92505.51,
2025-10,Health (Group),Bancassurance,East,62,4718627.8,47,3720622.46,76106.9,
2025-10,Health (Group),Bancassurance,North,107,8660955.57,91,7315439.04,80943.51,
2025-10,Health (Group),Bancassurance,South,97,7920551.49,64,5380295.04,81655.17,
2025-10,Health (Group),Bancassurance,West,76,7019911.76,69,6182355.15,92367.26,
2025-10,Health (Group),Broker,East,51,4811232.39,40,3735379.6,94337.89,
2025-10,Health (Group),Broker,North,93,6167913.45,64,4312071.04,66321.65,
2025-10,Health (Group),Broker,South,93,3865379.46,75,3191522.25,41563.22,
2025-10,Health (Group),Broker,West,74,2933867.64,48,1902404.64,39646.86,
2025-10,Health (Group),Direct/Online,East,71,6196479.56,57,4906839.3,87274.36,
2025-10,Health (Group),Direct/Online,North,148,9219624.48,125,8011062.5,62294.76,
2025-10,Health (Group),Direct/Online,South,140,7398125.0,108,5759736.12,52843.75,
2025-10,Health (Group),Direct/Online,West,127,9573686.72,94,6857001.08,75383.36,
2025-10,Health (Group),PoSP,East,29,1464367.47,23,1183228.56,50495.43,
2025-10,Health (Group),PoSP,North,53,3839684.11,39,2829064.68,72446.87,
2025-10,Health (Group),PoSP,South,56,3392934.16,35,2091434.8,60588.11,
2025-10,Health (Group),PoSP,West,45,3536761.05,36,2853551.52,78594.69,
2025-10,Health (Retail),Agent,East,367,8004409.46,262,5493343.52,21810.38,
2025-10,Health (Retail),Agent,North,681,19561330.02,487,13508537.49,28724.42,
2025-10,Health (Retail),Agent,South,634,16909306.22,483,13204398.9,26670.83,
2025-10,Health (Retail),Agent,West,544,17943149.12,440,14945400.8,32983.73,
2025-10,Health (Retail),Bancassurance,East,304,11754874.4,236,8943203.48,38667.35,
2025-10,Health (Retail),Bancassurance,North,522,18204676.92,379,13723101.09,34874.86,
2025-10,Health (Retail),Bancassurance,South,498,18828637.98,360,13202852.4,37808.51,
2025-10,Health (Retail),Bancassurance,West,447,7293649.83,370,5736076.7,16316.89,
2025-10,Health (Retail),Broker,East,243,8449756.38,162,5381014.68,34772.66,
2025-10,Health (Retail),Broker,North,424,13408185.92,296,9130214.72,31623.08,
2025-10,Health (Retail),Broker,South,385,14200417.0,302,10597808.16,36884.2,
2025-10,Health (Retail),Broker,West,372,5510648.04,290,4127822.3,14813.57,
2025-10,Health (Retail),Direct/Online,East,430,8337274.3,350,7071029.0,19389.01,
2025-10,Health (Retail),Direct/Online,North,667,25586800.34,501,19084061.94,38361.02,
2025-10,Health (Retail),Direct/Online,South,632,13767241.52,487,10333307.23,21783.61,
2025-10,Health (Retail),Direct/Online,West,651,19121367.3,494,14784926.0,29372.3,
2025-10,Health (Retail),PoSP,East,158,5052272.78,103,3206956.5,31976.41,
2025-10,Health (Retail),PoSP,North,277,10617066.52,216,8567711.28,38328.76,
2025-10,Health (Retail),PoSP,South,236,3666153.8,180,2846381.4,15534.55,
2025-10,Health (Retail),PoSP,West,231,7582845.27,190,6300620.4,32826.17,
2025-10,Home,Agent,East,111,1027924.38,68,642862.48,9260.58,
2025-10,Home,Agent,North,203,733564.86,150,518109.0,3613.62,
2025-10,Home,Agent,South,186,1486123.26,136,1102248.72,7989.91,
2025-10,Home,Agent,West,162,691553.7,116,505966.48,4268.85,
2025-10,Home,Bancassurance,East,80,559674.4,59,399937.4,6995.93,
2025-10,Home,Bancassurance,North,152,1200275.6,120,967346.4,7896.55,
2025-10,Home,Bancassurance,South,140,1149096.2,106,883590.56,8207.83,
2025-10,Home,Bancassurance,West,143,512147.35,94,328890.96,3581.45,
2025-10,Home,Broker,East,69,319862.61,55,246226.75,4635.69,
2025-10,Home,Broker,North,145,539571.1,99,367353.36,3721.18,
2025-10,Home,Broker,South,134,1300120.26,93,927047.25,9702.39,
2025-10,Home,Broker,West,114,963643.14,85,712779.4,8453.01,
2025-10,Home,Direct/Online,East,135,1012942.8,100,740249.0,7503.28,
2025-10,Home,Direct/Online,North,216,1001293.92,169,801619.39,4635.62,
2025-10,Home,Direct/Online,South,224,1963698.24,168,1420809.6,8766.51,
2025-10,Home,Direct/Online,West,169,1204988.59,134,914914.48,7130.11,
2025-10,Home,PoSP,East,43,160718.09,29,105439.36,3737.63,
2025-10,Home,PoSP,North,94,584222.22,71,439926.65,6215.13,
2025-10,Home,PoSP,South,78,506679.42,61,383300.82,6495.89,
2025-10,Home,PoSP,West,73,204257.65,59,170265.15,2798.05,
2025-10,Motor (Car),Agent,East,623,7111887.65,503,5933901.06,11415.55,
2025-10,Motor (Car),Agent,North,1153,12015413.0,990,10148658.3,10421.0,
2025-10,Motor (Car),Agent,South,1011,19178154.39,869,16960959.51,18969.49,
2025-10,Motor (Car),Agent,West,1127,16080779.82,874,12220145.64,14268.66,
2025-10,Motor (Car),Bancassurance,East,583,14186383.86,383,9616635.93,24333.42,
2025-10,Motor (Car),Bancassurance,North,1052,18535040.72,830,14983973.4,17618.86,
2025-10,Motor (Car),Bancassurance,South,776,18733741.92,613,14944535.42,24141.42,
2025-10,Motor (Car),Bancassurance,West,740,7092197.0,534,5053391.52,9584.05,
2025-10,Motor (Car),Broker,East,441,4826418.66,325,3669623.75,10944.26,
2025-10,Motor (Car),Broker,North,842,17815339.12,753,16260357.3,21158.36,
2025-10,Motor (Car),Broker,South,809,11060267.77,622,8688550.06,13671.53,
2025-10,Motor (Car),Broker,West,611,7478725.54,523,6517976.41,12240.14,
2025-10,Motor (Car),Direct/Online,East,741,18958307.16,606,16053612.66,25584.76,
2025-10,Motor (Car),Direct/Online,North,1462,17285211.38,1151,13287984.23,11822.99,
2025-10,Motor (Car),Direct/Online,South,1188,17659311.12,959,14724879.19,14864.74,
2025-10,Motor (Car),Direct/Online,West,1154,16211322.76,834,11530708.86,14047.94,
2025-10,Motor (Car),PoSP,East,265,6463514.3,230,5608241.8,24390.62,
2025-10,Motor (Car),PoSP,North,518,8906662.94,448,7640474.24,17194.33,
2025-10,Motor (Car),PoSP,South,507,7172914.32,426,6154860.78,14147.76,
2025-10,Motor (Car),PoSP,West,403,3591536.0,310,2677556.8,8912.0,
2025-10,Motor (Two-Wheeler),Agent,East,1250,2623275.0,923,1909400.87,2098.62,
2025-10,Motor (Two-Wheeler),Agent,North,2243,6689523.2,1612,4808870.04,2982.4,
2025-10,Motor (Two-Wheeler),Agent,South,2071,4637818.11,1396,3042079.44,2239.41,
2025-10,Motor (Two-Wheeler),Agent,West,1794,4610992.62,1617,4236281.28,2570.23,
2025-10,Motor (Two-Wheeler),Bancassurance,East,981,1865342.07,793,1467985.74,1901.47,
2025-10,Motor (Two-Wheeler),Bancassurance,North,1756,4593274.56,1299,3474669.12,2615.76,
2025-10,Motor (Two-Wheeler),Bancassurance,South,1624,2764031.76,1074,1770617.88,1701.99,
2025-10,Motor (Two-Wheeler),Bancassurance,West,1437,3576851.07,1218,2957145.66,2489.11,
2025-10,Motor (Two-Wheeler),Broker,East,875,1544663.75,526,966272.52,1765.33,
2025-10,Motor (Two-Wheeler),Broker,North,1372,3626813.4,881,2355705.9,2643.45,
2025-10,Motor (Two-Wheeler),Broker,South,1280,3707648.0,917,2777684.7,2896.6,
2025-10,Motor (Two-Wheeler),Broker,West,1236,2075750.76,1027,1642337.32,1679.41,
2025-10,Motor (Two-Wheeler),Direct/Online,East,1465,5428147.3,1080,4055853.6,3705.22,
2025-10,Motor (Two-Wheeler),Direct/Online,North,2438,8361242.9,1622,5739657.86,3429.55,
2025-10,Motor (Two-Wheeler),Direct/Online,South,2333,6966617.96,1773,5459279.76,2986.12,
2025-10,Motor (Two-Wheeler),Direct/Online,West,2035,7385869.7,1626,6007809.84,3629.42,
2025-10,Motor (Two-Wheeler),PoSP,East,554,2002372.06,403,1422735.08,3614.39,
2025-10,Motor (Two-Wheeler),PoSP,North,964,3612406.84,670,2543534.4,3747.31,
2025-10,Motor (Two-Wheeler),PoSP,South,814,1416612.34,512,853637.12,1740.31,
2025-10,Motor (Two-Wheeler),PoSP,West,731,2520129.81,587,2002814.65,3447.51,
2025-10,SME/Commercial,Agent,East,55,2548341.4,38,1739302.94,46333.48,
2025-10,SME/Commercial,Agent,North,89,4096059.46,75,3343163.25,46023.14,
2025-10,SME/Commercial,Agent,South,99,6083984.61,74,4637144.88,61454.39,
2025-10,SME/Commercial,Agent,West,85,11806494.05,55,7574898.65,138899.93,
2025-10,SME/Commercial,Bancassurance,East,50,8124160.5,42,6589957.08,162483.21,
2025-10,SME/Commercial,Bancassurance,North,76,12097806.16,68,10819093.08,159181.66,
2025-10,SME/Commercial,Bancassurance,South,75,9004971.75,57,6894378.57,120066.29,
2025-10,SME/Commercial,Bancassurance,West,77,8741636.75,57,6523860.33,113527.75,
2025-10,SME/Commercial,Broker,East,36,3117254.4,24,2085342.0,86590.4,
2025-10,SME/Commercial,Broker,North,68,5654599.84,50,4228407.0,83155.88,
2025-10,SME/Commercial,Broker,South,61,5238797.73,46,4012389.56,85881.93,
2025-10,SME/Commercial,Broker,West,56,2677605.84,38,1728851.8,47814.39,
2025-10,SME/Commercial,Direct/Online,East,65,3208448.1,51,2448957.78,49360.74,
2025-10,SME/Commercial,Direct/Online,North,115,19114513.4,75,12381625.5,166213.16,
2025-10,SME/Commercial,Direct/Online,South,105,13304760.0,89,11085791.05,126712.0,
2025-10,SME/Commercial,Direct/Online,West,96,14961975.36,67,10118977.17,155853.91,
2025-10,SME/Commercial,PoSP,East,23,3502492.9,21,3334755.9,152282.3,
2025-10,SME/Commercial,PoSP,North,42,6668189.64,34,5436312.36,158766.42,
2025-10,SME/Commercial,PoSP,South,37,3459778.98,23,2200412.07,93507.54,
2025-10,SME/Commercial,PoSP,West,34,5242368.2,31,4612857.66,154187.3,
2025-10,Travel,Agent,East,429,654735.51,270,418143.6,1526.19,
2025-10,Travel,Agent,North,755,1925718.1,631,1561605.11,2550.62,
2025-10,Travel,Agent,South,628,1255893.24,523,1028066.33,1999.83,
2025-10,Travel,Agent,West,578,388976.66,347,238184.27,672.97,
2025-10,Travel,Bancassurance,East,271,689990.39,195,493080.9,2546.09,
2025-10,Travel,Bancassurance,North,554,763583.74,463,626114.9,1378.31,
2025-10,Travel,Bancassurance,South,520,1481979.2,445,1244522.6,2849.96,
2025-10,Travel,Bancassurance,West,542,594048.26,449,508829.25,1096.03,
2025-10,Travel,Broker,East,272,774011.36,230,651684.3,2845.63,
2025-10,Travel,Broker,North,419,1368705.4,279,949286.34,3266.6,
2025-10,Travel,Broker,South,485,1049573.95,370,773255.6,2164.07,
2025-10,Travel,Broker,West,365,344603.8,298,291575.12,944.12,
2025-10,Travel,Direct/Online,East,449,726414.65,375,597495.0,1617.85,
2025-10,Travel,Direct/Online,North,836,959443.76,737,812925.74,1147.66,
2025-10,Travel,Direct/Online,South,722,468635.76,567,378829.71,649.08,
2025-10,Travel,Direct/Online,West,633,1797378.18,508,1418508.72,2839.46,
2025-10,Travel,PoSP,East,164,289112.32,138,255066.78,1762.88,
2025-10,Travel,PoSP,North,299,633960.73,252,510400.8,2120.27,
2025-10,Travel,PoSP,South,273,212167.41,202,149999.14,777.17,
2025-10,Travel,PoSP,West,270,894726.0,192,655553.28,3313.8,
2025-11,Crop,Agent,East,37,682385.08,28,526419.88,18442.84,
2025-11,Crop,Agent,North,71,1406455.33,56,1085756.56,19809.23,
2025-11,Crop,Agent,South,62,688138.62,44,473976.8,11099.01,
2025-11,Crop,Agent,West,60,1202988.0,41,862542.83,20049.8,
2025-11,Crop,Bancassurance,East,30,257853.6,24,202360.56,8595.12,
2025-11,Crop,Bancassurance,North,55,977592.55,42,759715.74,17774.41,
2025-11,Crop,Bancassurance,South,49,261147.46,36,186333.84,5329.54,
2025-11,Crop,Bancassurance,West,45,867538.35,31,626809.46,19278.63,
2025-11,Crop,Broker,East,31,574398.69,23,422996.91,18528.99,
2025-11,Crop,Broker,North,43,558846.49,34,448933.28,12996.43,
2025-11,Crop,Broker,South,43,400957.37,32,312364.8,9324.59,
2025-11,Crop,Broker,West,36,568798.92,26,405624.44,15799.97,
2025-11,Crop,Direct/Online,East,47,225462.29,37,181112.04,4797.07,
2025-11,Crop,Direct/Online,North,76,480904.44,50,329664.0,6327.69,
2025-11,Crop,Direct/Online,South,75,1054017.0,46,641147.08,14053.56,
2025-11,Crop,Direct/Online,West,65,234137.8,40,146401.6,3602.12,
2025-11,Crop,PoSP,East,17,76557.46,13,56692.35,4503.38,
2025-11,Crop,PoSP,North,34,505257.68,21,304794.0,14860.52,
2025-11,Crop,PoSP,South,27,288634.32,21,217319.13,10690.16,
2025-11,Crop,PoSP,West,23,503429.06,18,381136.14,21888.22,
2025-11,Health (Group),Agent,East,67,2742529.09,49,2105210.03,40933.27,
2025-11,Health (Group),Agent,North,142,13739732.56,104,10411962.08,96758.68,
2025-11,Health (Group),Agent,South,113,9241979.59,74,5910465.1,81787.43,
2025-11,Health (Group),Agent,West,117,4554153.63,80,3232146.4,38924.39,
2025-11,Health (Group),Bancassurance,East,59,2921177.91,37,1904346.34,49511.49,
2025-11,Health (Group),Bancassurance,North,101,2893344.98,69,2003079.66,28646.98,
2025-11,Health (Group),Bancassurance,South,99,8936075.61,87,7518469.53,90263.39,
2025-11,Health (Group),Bancassurance,West,77,7134800.75,63,5633170.2,92659.75,
2025-11,Health (Group),Broker,East,53,3222539.39,43,2657081.8,60802.63,
2025-11,Health (Group),Broker,North,83,3094511.41,65,2363230.35,37283.27,
2025-11,Health (Group),Broker,South,81,4985385.57,64,3966697.6,61547.97,
2025-11,Health (Group),Broker,West,72,4844695.68,57,3667513.95,67287.44,
2025-11,Health (Group),Direct/Online,East,88,4177722.56,70,3224255.3,47474.12,
2025-11,Health (Group),Direct/Online,North,150,7981179.0,118,6472124.18,53207.86,
2025-11,Health (Group),Direct/Online,South,123,6388318.65,100,5309809.0,51937.55,
2025-11,Health (Group),Direct/Online,West,120,3369841.2,83,2294798.94,28082.01,
2025-11,Health (Group),PoSP,East,31,2524389.83,28,2231908.28,81431.93,
2025-11,Health (Group),PoSP,North,53,4145943.02,38,3061433.52,78225.34,
2025-11,Health (Group),PoSP,South,54,3638651.76,45,3166253.1,67382.44,
2025-11,Health (Group),PoSP,West,40,2685708.0,25,1678516.75,67142.7,
2025-11,Health (Retail),Agent,East,407,8508766.42,337,6948228.93,20906.06,
2025-11,Health (Retail),Agent,North,667,11799736.92,467,8625928.98,17690.76,
2025-11,Health (Retail),Agent,South,631,11260895.41,413,7617846.95,17846.11,
2025-11,Health (Retail),Agent,West,519,13137934.86,370,9041105.4,25313.94,
2025-11,Health (Retail),Bancassurance,East,327,11122826.52,229,7723155.53,34014.76,
2025-11,Health (Retail),Bancassurance,North,541,10877713.88,404,8317935.8,20106.68,
2025-11,Health (Retail),Bancassurance,South,481,13924257.36,407,11226822.31,28948.56,
2025-11,Health (Retail),Bancassurance,West,458,6559796.6,403,5692439.48,14322.7,
2025-11,Health (Retail),Broker,East,250,5413845.0,201,4360791.48,21655.38,
2025-11,Health (Retail),Broker,North,471,13740497.13,401,11568661.53,29173.03,
2025-11,Health (Retail),Broker,South,369,12887944.92,311,10989956.28,34926.68,
2025-11,Health (Retail),Broker,West,416,14212910.4,368,13012071.52,34165.65,
2025-11,Health (Retail),Direct/Online,East,440,9900884.4,365,8569229.1,22502.01,
2025-11,Health (Retail),Direct/Online,North,708,21908677.68,499,14971242.51,30944.46,
2025-11,Health (Retail),Direct/Online,South,717,21881649.78,563,18033075.79,30518.34,
2025-11,Health (Retail),Direct/Online,West,678,13387543.92,460,9073421.8,19745.64,
2025-11,Health (Retail),PoSP,East,137,2927626.98,100,2232644.0,21369.54,
2025-11,Health (Retail),PoSP,North,293,10781837.44,249,9104396.16,36798.08,
2025-11,Health (Retail),PoSP,South,251,8186741.5,218,7353360.18,32616.5,
2025-11,Health (Retail),PoSP,West,229,5622034.73,156,3910203.96,24550.37,
2025-11,Home,Agent,East,113,870645.79,99,764503.74,7704.83,
2025-11,Home,Agent,North,188,1438339.12,136,1004939.36,7650.74,
2025-11,Home,Agent,South,202,1483411.24,156,1200249.96,7343.62,
2025-11,Home,Agent,West,167,419938.2,133,339046.26,2514.6,
2025-11,Home,Bancassurance,East,99,300426.39,84,253354.92,3034.61,
2025-11,Home,Bancassurance,North,168,454655.04,108,301449.6,2706.28,
2025-11,Home,Bancassurance,South,150,362821.5,95,232722.45,2418.81,
2025-11,Home,Bancassurance,West,133,898638.44,121,789468.13,6756.68,
2025-11,Home,Broker,East,75,400825.5,58,299283.48,5344.34,
2025-11,Home,Broker,North,132,599567.76,92,425072.2,4542.18,
